product_id,name,category,brand,price,rating,description,tags
PRD457,Himalaya Sunscreen SPF 50 Max,Beauty,Himalaya,385.0,3.8,"Himalaya Sunscreen SPF 50 Max. Non greasy broad spectrum SPF 50 sunscreen suitable for daily Indian sun exposure. Formulated for Indian weather, from dry winters to humid monsoons. Cruelty free and never tested on animals.",sunscreen spf skincare beauty protection himalaya sunscreen spf 50
PRD458,Woodland Cotton T-Shirt Plus M559,Fashion,Woodland,614.0,4.0,"Woodland Cotton T-Shirt Plus M559. Soft combed cotton t shirt with a round neck and colourfast print. Available in a regular fit that suits most Indian body types. Skin friendly dye, free from harsh azo chemicals.",tshirt cotton casual clothing comfortable woodland cotton t-shirt
PRD459,Cello Storage Container Set M560,Home & Kitchen,Cello,1548.0,3.8,"Cello Storage Container Set M560. Airtight storage container set of 4, stackable and dishwasher safe. A practical gift for a new home or a wedding. Compact enough to store on a regular kitchen shelf.",container storage kitchen airtight set cello storage container set
PRD460,Lakme Hair Serum Max,Beauty,Lakme,252.0,3.6,"Lakme Hair Serum Max. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Dermatologically tested and suitable for sensitive skin. Formulated for Indian weather, from dry winters to humid monsoons.",serum hair beauty frizz argan lakme hair serum
PRD461,Peter England Running Shorts Classic,Fashion,Peter England,1071.0,3.8,"Peter England Running Shorts Classic. Quick dry running shorts with an elastic waistband and side pockets. Pairs easily with both formal trousers and weekend denim. Skin friendly dye, free from harsh azo chemicals.",shorts running sports clothing quickdry peter england running shorts
PRD462,Noise Power Bank Classic,Electronics,Noise,2358.0,4.4,Noise Power Bank Classic. Fast charging power bank with 16000mAh capacity and dual output ports. Comes with a one year manufacturer warranty and free doorstep service. Designed and tested in India for daily commute use.,powerbank charger battery portable fast noise power bank
PRD463,Plum Face Wash Max,Beauty,Plum,432.0,4.5,Plum Face Wash Max. Gentle daily face wash with neem and aloe for oil control and clear skin. Dermatologically tested and suitable for sensitive skin. Cruelty free and never tested on animals.,facewash skincare beauty cleanser daily plum face wash
PRD464,Bloomsbury Data Science Guide Pro,Books,Bloomsbury,502.0,3.3,"Bloomsbury Data Science Guide Pro. A practical guide to data science with Python, covering pandas and machine learning. Draws on interviews and primary research throughout. Printed on quality paper with a durable perfect bound spine.",book python data science learning reading bloomsbury data science guide
PRD465,Allen Solly Sports Sandals,Fashion,Allen Solly,715.0,3.3,Allen Solly Sports Sandals. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Available in a regular fit that suits most Indian body types. Breathable weave keeps you cool through humid afternoons.,sandals sports comfortable anti-skid outdoor allen solly sports sandals
PRD466,Westland Data Science Guide,Books,Westland,1261.0,4.3,"Westland Data Science Guide. A practical guide to data science with Python, covering pandas and machine learning. Printed on quality paper with a durable perfect bound spine. A thoughtful gift for a curious friend or a student.",book python data science learning reading westland data science guide
PRD467,Prestige Non-Stick Tawa Plus M568,Home & Kitchen,Prestige,845.0,4.4,"Prestige Non-Stick Tawa Plus M568. Non stick tawa with a heat resistant handle, perfect for rotis and dosas. Works on gas stoves as well as induction cooktops. Compact enough to store on a regular kitchen shelf.",tawa kitchen cooking nonstick pan prestige non-stick tawa
PRD468,Mi Smart Watch Classic,Electronics,Mi,1890.0,3.8,"Mi Smart Watch Classic. Smart watch with a 14 day battery, SpO2 tracking, heart rate monitor and call support. Lightweight build that slips easily into a laptop bag or jacket pocket. Environment noise cancellation makes voice calls clear on busy streets.",watch smartwatch fitness tracker battery mi smart watch
PRD469,Puma Cotton Kurta Classic,Fashion,Puma,616.0,4.0,"Puma Cotton Kurta Classic. Breathable cotton kurta with a regular fit, ideal for daily wear and festive occasions. Breathable weave keeps you cool through humid afternoons. Machine washable fabric that holds colour after repeated washes.",kurta cotton ethnic clothing comfortable puma cotton kurta
PRD470,Plum Face Wash Pro,Beauty,Plum,397.0,3.7,"Plum Face Wash Pro. Gentle daily face wash with neem and aloe for oil control and clear skin. A little goes a long way, so one pack lasts for months. Formulated for Indian weather, from dry winters to humid monsoons.",facewash skincare beauty cleanser daily plum face wash
PRD471,Pigeon Pressure Cooker,Home & Kitchen,Pigeon,1156.0,3.8,Pigeon Pressure Cooker. Induction friendly pressure cooker with a 4 litre capacity and safety valve. Dishwasher safe and easy to clean after heavy Indian cooking. Ergonomic handle stays cool while cooking.,cooker kitchen cooking induction steel pigeon pressure cooker
PRD472,Nivia Football Classic,Sports,Nivia,824.0,4.4,"Nivia Football Classic. Machine stitched football with a durable rubber bladder, size 5. Tested for grip on both indoor courts and rough outdoor surfaces. Sweat resistant finish wipes clean after every session.",football sports ball game outdoor nivia football
PRD473,Realme Smart Watch Max,Electronics,Realme,6236.0,4.0,"Realme Smart Watch Max. Smart watch with a 6 day battery, SpO2 tracking, heart rate monitor and call support. Comes with a one year manufacturer warranty and free doorstep service. Type C fast charging gives a full day of use from a ten minute top up.",watch smartwatch fitness tracker battery realme smart watch
PRD474,Noise Wired Earphones Classic,Electronics,Noise,355.0,4.1,"Noise Wired Earphones Classic. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Tuned for punchy bass with a clear mid range for podcasts and calls. Environment noise cancellation makes voice calls clear on busy streets.",earphones wired audio music mic noise wired earphones
PRD475,Peter England Formal Shirt Plus,Fashion,Peter England,1447.0,4.4,Peter England Formal Shirt Plus. Wrinkle resistant formal shirt in a slim fit with a spread collar. Pairs easily with both formal trousers and weekend denim. Available in a regular fit that suits most Indian body types.,shirt formal office clothing slim peter england formal shirt
PRD476,Wonderchef Electric Kettle Lite,Home & Kitchen,Wonderchef,1186.0,4.1,Wonderchef Electric Kettle Lite. Rapid boil electric kettle with a 1 litre capacity and auto shut off. Compact enough to store on a regular kitchen shelf. Backed by a replacement guarantee against manufacturing defects.,kettle electric kitchen tea coffee boil wonderchef electric kettle
PRD477,Levis Sports Sandals Pro M578,Fashion,Levis,678.0,4.6,"Levis Sports Sandals Pro M578. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Skin friendly dye, free from harsh azo chemicals. Pairs easily with both formal trousers and weekend denim.",sandals sports comfortable anti-skid outdoor levis sports sandals
PRD478,OnePlus Bluetooth Speaker Classic,Electronics,OnePlus,1494.0,3.4,"OnePlus Bluetooth Speaker Classic. Portable bluetooth speaker with 8 hour playback, deep bass and IPX6 splash resistance. Comes with a one year manufacturer warranty and free doorstep service. Environment noise cancellation makes voice calls clear on busy streets.",speaker bluetooth wireless audio bass portable oneplus bluetooth speaker
PRD479,JBL USB-C Cable,Electronics,JBL,180.0,3.9,JBL USB-C Cable. Braided USB C fast charging cable rated for 50W with reinforced connectors. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Designed and tested in India for daily commute use.,cable usbc charging fast braided jbl usb-c cable
PRD480,Nike Football Lite M581,Sports,Nike,942.0,3.7,"Nike Football Lite M581. Machine stitched football with a durable rubber bladder, size 5. Durable materials that survive a full season of use. Compact enough to carry to the gym or the park.",football sports ball game outdoor nike football
PRD481,Butterfly Pressure Cooker,Home & Kitchen,Butterfly,1864.0,4.1,Butterfly Pressure Cooker. Induction friendly pressure cooker with a 5 litre capacity and safety valve. Ergonomic handle stays cool while cooking. Works on gas stoves as well as induction cooktops.,cooker kitchen cooking induction steel butterfly pressure cooker
PRD482,Mi Wired Earphones Lite,Electronics,Mi,1499.0,4.1,"Mi Wired Earphones Lite. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Comes with a one year manufacturer warranty and free doorstep service. Type C fast charging gives a full day of use from a ten minute top up.",earphones wired audio music mic mi wired earphones
PRD483,Lakme Face Wash Classic,Beauty,Lakme,162.0,3.3,"Lakme Face Wash Classic. Gentle daily face wash with neem and aloe for oil control and clear skin. Travel friendly pack that fits in a handbag. Formulated for Indian weather, from dry winters to humid monsoons.",facewash skincare beauty cleanser daily lakme face wash
PRD484,Himalaya Kajal Pencil Max,Beauty,Himalaya,150.0,3.5,Himalaya Kajal Pencil Max. Smudge proof kajal pencil with an intense matte black finish that lasts all day. Absorbs quickly without leaving a sticky residue. Cruelty free and never tested on animals.,kajal makeup eyes beauty smudgeproof himalaya kajal pencil
PRD485,Apple Bluetooth Mouse,Electronics,Apple,420.0,4.5,Apple Bluetooth Mouse. Silent click wireless mouse with adjustable DPI and 13 month battery life. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Lightweight build that slips easily into a laptop bag or jacket pocket.,mouse wireless bluetooth computer silent apple bluetooth mouse
PRD486,Sony Power Bank Pro,Electronics,Sony,907.0,4.3,Sony Power Bank Pro. Fast charging power bank with 10000mAh capacity and dual output ports. Designed and tested in India for daily commute use. Environment noise cancellation makes voice calls clear on busy streets.,powerbank charger battery portable fast sony power bank
PRD487,Nike Football 2.0,Sports,Nike,721.0,3.4,"Nike Football 2.0. Machine stitched football with a durable rubber bladder, size 5. Sweat resistant finish wipes clean after every session. Comes with a carry bag for easy storage and transport.",football sports ball game outdoor nike football
PRD488,Maybelline Body Lotion,Beauty,Maybelline,409.0,4.6,"Maybelline Body Lotion. Deep nourishing body lotion with shea butter for 30 hour softness. Free from parabens, sulphates and mineral oil. Cruelty free and never tested on animals.",lotion body skincare beauty nourishing maybelline body lotion
PRD489,Apple AirPods 3rd Generation,Electronics,Apple,9999.0,4.6,"True wireless earbuds with spatial audio, adaptive EQ and up to 30 hours with the case.",wireless bluetooth earbuds apple audio premium
PRD490,Mi Wired Earphones Max,Electronics,Mi,1499.0,3.6,"Mi Wired Earphones Max. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Comes with a one year manufacturer warranty and free doorstep service. Lightweight build that slips easily into a laptop bag or jacket pocket.",earphones wired audio music mic mi wired earphones
PRD491,Boat Wired Earphones Lite,Electronics,Boat,1154.0,4.5,"Boat Wired Earphones Lite. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Environment noise cancellation makes voice calls clear on busy streets. Tuned for punchy bass with a clear mid range for podcasts and calls.",earphones wired audio music mic boat wired earphones
PRD492,Biba Cotton T-Shirt Pro,Fashion,Biba,452.0,3.6,Biba Cotton T-Shirt Pro. Soft combed cotton t shirt with a round neck and colourfast print. Machine washable fabric that holds colour after repeated washes. Available in a regular fit that suits most Indian body types.,tshirt cotton casual clothing comfortable biba cotton t-shirt
PRD493,Milton Bedsheet Set Max,Home & Kitchen,Milton,722.0,3.2,"Milton Bedsheet Set Max. Cotton double bedsheet with 2 pillow covers, soft weave and colourfast dye. Dishwasher safe and easy to clean after heavy Indian cooking. Compact enough to store on a regular kitchen shelf.",bedsheet cotton home bedroom milton bedsheet set
PRD494,Sparx Leather Belt Classic M595,Fashion,Sparx,605.0,3.6,Sparx Leather Belt Classic M595. Genuine leather belt with a brushed metal buckle and reversible strap. Available in a regular fit that suits most Indian body types. Reinforced stitching at stress points for a longer life.,belt leather accessory formal sparx leather belt
PRD495,Woodland Leather Belt Plus M596,Fashion,Woodland,1999.0,4.6,Woodland Leather Belt Plus M596. Genuine leather belt with a brushed metal buckle and reversible strap. Available in a regular fit that suits most Indian body types. Pairs easily with both formal trousers and weekend denim.,belt leather accessory formal woodland leather belt
PRD496,Yonex Cricket Bat Plus M597,Sports,Yonex,1064.0,4.5,Yonex Cricket Bat Plus M597. Kashmir willow cricket bat with a short handle and sturdy toe guard. Compact enough to carry to the gym or the park. Tested for grip on both indoor courts and rough outdoor surfaces.,cricket bat sports willow game yonex cricket bat
PRD497,Borosil Bedsheet Set Classic,Home & Kitchen,Borosil,776.0,3.5,"Borosil Bedsheet Set Classic. Cotton double bedsheet with 2 pillow covers, soft weave and colourfast dye. A practical gift for a new home or a wedding. Food grade stainless steel with no plastic in contact with food.",bedsheet cotton home bedroom borosil bedsheet set
PRD498,Levis Formal Shirt Max M599,Fashion,Levis,2999.0,4.1,Levis Formal Shirt Max M599. Wrinkle resistant formal shirt in a slim fit with a spread collar. Pairs easily with both formal trousers and weekend denim. Available in a regular fit that suits most Indian body types.,shirt formal office clothing slim levis formal shirt
PRD499,Milton Storage Container Set M600,Home & Kitchen,Milton,1157.0,4.7,"Milton Storage Container Set M600. Airtight storage container set of 4, stackable and dishwasher safe. A practical gift for a new home or a wedding. Ergonomic handle stays cool while cooking.",container storage kitchen airtight set milton storage container set
PRD500,Samsung Galaxy M35 5G Smartphone,Electronics,Samsung,18999.0,4.3,"5G smartphone with a 6.6 inch AMOLED display, 6000mAh battery and 50MP triple camera.",smartphone mobile 5g android camera battery
PRD501,Realme Buds Wireless 2,Electronics,Realme,1499.0,3.9,Neckband style wireless earphones with active noise cancellation and 22 hour battery.,wireless bluetooth earphones anc neckband battery
PRD502,Boult Power Bank Pro M603,Electronics,Boult,1312.0,4.5,Boult Power Bank Pro M603. Fast charging power bank with 15000mAh capacity and dual output ports. Type C fast charging gives a full day of use from a ten minute top up. Comes with a one year manufacturer warranty and free doorstep service.,powerbank charger battery portable fast boult power bank
PRD503,Sparx Sports Sandals M604,Fashion,Sparx,561.0,4.2,Sparx Sports Sandals M604. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Reinforced stitching at stress points for a longer life. Machine washable fabric that holds colour after repeated washes.,sandals sports comfortable anti-skid outdoor sparx sports sandals
PRD504,Mi USB-C Cable Pro M605,Electronics,Mi,155.0,4.6,Mi USB-C Cable Pro M605. Braided USB C fast charging cable rated for 40W with reinforced connectors. Type C fast charging gives a full day of use from a ten minute top up. Tuned for punchy bass with a clear mid range for podcasts and calls.,cable usbc charging fast braided mi usb-c cable
PRD505,Nivea Hair Serum Lite,Beauty,Nivea,307.0,4.3,"Nivea Hair Serum Lite. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Travel friendly pack that fits in a handbag. Formulated for Indian weather, from dry winters to humid monsoons.",serum hair beauty frizz argan nivea hair serum
PRD506,Allen Solly Sports Sandals Pro,Fashion,Allen Solly,745.0,3.2,Allen Solly Sports Sandals Pro. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Pairs easily with both formal trousers and weekend denim. Breathable weave keeps you cool through humid afternoons.,sandals sports comfortable anti-skid outdoor allen solly sports sandals
PRD507,Aleph Cookbook Pro,Books,Aleph,640.0,3.8,Aleph Cookbook Pro. A regional Indian cookbook with 140 tested home style recipes and cooking tips. A thoughtful gift for a curious friend or a student. Includes an index and suggestions for further reading.,book cookbook cooking recipes kitchen gift aleph cookbook
PRD508,Sony Bluetooth Speaker Max,Electronics,Sony,1978.0,4.1,"Sony Bluetooth Speaker Max. Portable bluetooth speaker with 22 hour playback, deep bass and IPX6 splash resistance. Tuned for punchy bass with a clear mid range for podcasts and calls. Designed and tested in India for daily commute use.",speaker bluetooth wireless audio bass portable sony bluetooth speaker
PRD509,Noise Smart Watch Lite M610,Electronics,Noise,1956.0,3.3,"Noise Smart Watch Lite M610. Smart watch with a 5 day battery, SpO2 tracking, heart rate monitor and call support. Tuned for punchy bass with a clear mid range for podcasts and calls. Comes with a one year manufacturer warranty and free doorstep service.",watch smartwatch fitness tracker battery noise smart watch
PRD510,Cosco Football Max M611,Sports,Cosco,583.0,3.5,"Cosco Football Max M611. Machine stitched football with a durable rubber bladder, size 5. Compact enough to carry to the gym or the park. Sweat resistant finish wipes clean after every session.",football sports ball game outdoor cosco football
PRD511,Boult Smart Watch Plus,Electronics,Boult,1972.0,3.6,"Boult Smart Watch Plus. Smart watch with a 18 day battery, SpO2 tracking, heart rate monitor and call support. Designed and tested in India for daily commute use. Type C fast charging gives a full day of use from a ten minute top up.",watch smartwatch fitness tracker battery boult smart watch
PRD512,Westland Data Science Guide Lite,Books,Westland,374.0,3.7,"Westland Data Science Guide Lite. A practical guide to data science with Python, covering pandas and machine learning. Printed on quality paper with a durable perfect bound spine. Compact paperback edition that travels well.",book python data science learning reading westland data science guide
PRD513,Decathlon Badminton Racquet Pro,Sports,Decathlon,3680.0,4.8,Decathlon Badminton Racquet Pro. Lightweight graphite badminton racquet strung and ready to play. Comes with a carry bag for easy storage and transport. Sweat resistant finish wipes clean after every session.,badminton racquet sports graphite game decathlon badminton racquet
PRD514,Samsung USB-C Cable Classic,Electronics,Samsung,170.0,4.7,Samsung USB-C Cable Classic. Braided USB C fast charging cable rated for 90W with reinforced connectors. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Tuned for punchy bass with a clear mid range for podcasts and calls.,cable usbc charging fast braided samsung usb-c cable
PRD515,Allen Solly Leather Belt Pro M616,Fashion,Allen Solly,589.0,4.5,"Allen Solly Leather Belt Pro M616. Genuine leather belt with a brushed metal buckle and reversible strap. Skin friendly dye, free from harsh azo chemicals. A staple piece that works from office desk to evening out.",belt leather accessory formal allen solly leather belt
PRD516,Lakme Kajal Pencil,Beauty,Lakme,469.0,3.9,Lakme Kajal Pencil. Smudge proof kajal pencil with an intense matte black finish that lasts all day. Absorbs quickly without leaving a sticky residue. Cruelty free and never tested on animals.,kajal makeup eyes beauty smudgeproof lakme kajal pencil
PRD517,Biba Sports Sandals Lite,Fashion,Biba,1273.0,4.5,"Biba Sports Sandals Lite. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Skin friendly dye, free from harsh azo chemicals. Reinforced stitching at stress points for a longer life.",sandals sports comfortable anti-skid outdoor biba sports sandals
PRD518,Mi Smart Watch,Electronics,Mi,4469.0,4.2,"Mi Smart Watch. Smart watch with a 11 day battery, SpO2 tracking, heart rate monitor and call support. Environment noise cancellation makes voice calls clear on busy streets. Tuned for punchy bass with a clear mid range for podcasts and calls.",watch smartwatch fitness tracker battery mi smart watch
PRD519,Adidas Dumbbell Set Lite,Sports,Adidas,826.0,3.4,Adidas Dumbbell Set Lite. PVC coated dumbbell set of 9kg pairs with a knurled grip. Comes with a carry bag for easy storage and transport. Compact enough to carry to the gym or the park.,dumbbell fitness gym weights exercise adidas dumbbell set
PRD520,Bloomsbury History Book Classic,Books,Bloomsbury,739.0,3.7,"Bloomsbury History Book Classic. A readable history of modern India from independence to the present day. Written in clear, accessible language for the general reader. Printed on quality paper with a durable perfect bound spine.",book history india reading nonfiction bloomsbury history book
PRD521,Plum Hair Serum Max M622,Beauty,Plum,303.0,3.7,"Plum Hair Serum Max M622. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Formulated for Indian weather, from dry winters to humid monsoons. Absorbs quickly without leaving a sticky residue.",serum hair beauty frizz argan plum hair serum
PRD522,Woodland Cotton T-Shirt Classic,Fashion,Woodland,302.0,4.4,Woodland Cotton T-Shirt Classic. Soft combed cotton t shirt with a round neck and colourfast print. Breathable weave keeps you cool through humid afternoons. Available in a regular fit that suits most Indian body types.,tshirt cotton casual clothing comfortable woodland cotton t-shirt
PRD523,Apple Bluetooth Speaker Max,Electronics,Apple,1042.0,4.4,"Apple Bluetooth Speaker Max. Portable bluetooth speaker with 6 hour playback, deep bass and IPX6 splash resistance. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Lightweight build that slips easily into a laptop bag or jacket pocket.",speaker bluetooth wireless audio bass portable apple bluetooth speaker
PRD524,Himalaya Face Wash Max,Beauty,Himalaya,249.0,3.6,"Himalaya Face Wash Max. Gentle daily face wash with neem and aloe for oil control and clear skin. Dermatologically tested and suitable for sensitive skin. A little goes a long way, so one pack lasts for months.",facewash skincare beauty cleanser daily himalaya face wash
PRD525,Bloomsbury Self-Help Book Classic,Books,Bloomsbury,699.0,4.0,Bloomsbury Self-Help Book Classic. A practical self help book on building habits that actually stick. A thoughtful gift for a curious friend or a student. Compact paperback edition that travels well.,book selfhelp habits reading motivation bloomsbury self-help book
PRD526,Plum Hair Serum Max M627,Beauty,Plum,712.0,4.3,"Plum Hair Serum Max M627. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Travel friendly pack that fits in a handbag. Free from parabens, sulphates and mineral oil.",serum hair beauty frizz argan plum hair serum
PRD527,Borosil Electric Kettle,Home & Kitchen,Borosil,731.0,3.5,Borosil Electric Kettle. Rapid boil electric kettle with a 2 litre capacity and auto shut off. Dishwasher safe and easy to clean after heavy Indian cooking. Backed by a replacement guarantee against manufacturing defects.,kettle electric kitchen tea coffee boil borosil electric kettle
PRD528,Bloomsbury Data Science Guide M629,Books,Bloomsbury,1299.0,4.4,"Bloomsbury Data Science Guide M629. A practical guide to data science with Python, covering pandas and machine learning. Includes an index and suggestions for further reading. Compact paperback edition that travels well.",book python data science learning reading bloomsbury data science guide
PRD529,Biotique Body Lotion Lite,Beauty,Biotique,234.0,3.2,"Biotique Body Lotion Lite. Deep nourishing body lotion with shea butter for 29 hour softness. Dermatologically tested and suitable for sensitive skin. A little goes a long way, so one pack lasts for months.",lotion body skincare beauty nourishing biotique body lotion
PRD530,Prestige Pressure Cooker Classic,Home & Kitchen,Prestige,1101.0,4.4,Prestige Pressure Cooker Classic. Induction friendly pressure cooker with a 7 litre capacity and safety valve. Food grade stainless steel with no plastic in contact with food. Ergonomic handle stays cool while cooking.,cooker kitchen cooking induction steel prestige pressure cooker
PRD531,Boat Bluetooth Speaker Lite,Electronics,Boat,2084.0,4.3,"Boat Bluetooth Speaker Lite. Portable bluetooth speaker with 8 hour playback, deep bass and IPX6 splash resistance. Tuned for punchy bass with a clear mid range for podcasts and calls. Lightweight build that slips easily into a laptop bag or jacket pocket.",speaker bluetooth wireless audio bass portable boat bluetooth speaker
PRD532,Noise Bluetooth Mouse Pro,Electronics,Noise,719.0,4.7,Noise Bluetooth Mouse Pro. Silent click wireless mouse with adjustable DPI and 10 month battery life. Tuned for punchy bass with a clear mid range for podcasts and calls. Designed and tested in India for daily commute use.,mouse wireless bluetooth computer silent noise bluetooth mouse
PRD533,Plum Moisturising Cream M634,Beauty,Plum,379.0,3.2,"Plum Moisturising Cream M634. Lightweight moisturising cream with vitamin E for 27 hour hydration. Cruelty free and never tested on animals. A little goes a long way, so one pack lasts for months.",cream moisturiser skincare beauty hydration plum moisturising cream
PRD534,Biba Sports Sandals Pro,Fashion,Biba,1872.0,3.3,Biba Sports Sandals Pro. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Machine washable fabric that holds colour after repeated washes. Available in a regular fit that suits most Indian body types.,sandals sports comfortable anti-skid outdoor biba sports sandals
PRD535,Bata Leather Belt Plus,Fashion,Bata,670.0,4.7,Bata Leather Belt Plus. Genuine leather belt with a brushed metal buckle and reversible strap. Breathable weave keeps you cool through humid afternoons. Machine washable fabric that holds colour after repeated washes.,belt leather accessory formal bata leather belt
PRD536,Butterfly Pressure Cooker Lite,Home & Kitchen,Butterfly,4499.0,4.5,Butterfly Pressure Cooker Lite. Induction friendly pressure cooker with a 7 litre capacity and safety valve. A practical gift for a new home or a wedding. Compact enough to store on a regular kitchen shelf.,cooker kitchen cooking induction steel butterfly pressure cooker
PRD537,Biotique Moisturising Cream Max,Beauty,Biotique,235.0,4.2,Biotique Moisturising Cream Max. Lightweight moisturising cream with vitamin E for 30 hour hydration. Cruelty free and never tested on animals. Absorbs quickly without leaving a sticky residue.,cream moisturiser skincare beauty hydration biotique moisturising cream
PRD538,Nivia Skipping Rope Classic,Sports,Nivia,347.0,3.7,Nivia Skipping Rope Classic. Adjustable speed skipping rope with ball bearings and foam grips. Sweat resistant finish wipes clean after every session. Built for daily training as well as weekend matches.,skipping rope fitness cardio exercise nivia skipping rope
PRD539,Realme Bluetooth Speaker 2.0 M640,Electronics,Realme,956.0,3.3,"Realme Bluetooth Speaker 2.0 M640. Portable bluetooth speaker with 13 hour playback, deep bass and IPX6 splash resistance. Environment noise cancellation makes voice calls clear on busy streets. Tuned for punchy bass with a clear mid range for podcasts and calls.",speaker bluetooth wireless audio bass portable realme bluetooth speaker
PRD540,Cello Electric Kettle,Home & Kitchen,Cello,2999.0,4.5,Cello Electric Kettle. Rapid boil electric kettle with a 2 litre capacity and auto shut off. Backed by a replacement guarantee against manufacturing defects. Works on gas stoves as well as induction cooktops.,kettle electric kitchen tea coffee boil cello electric kettle
PRD541,Biba Cotton T-Shirt Lite,Fashion,Biba,418.0,3.3,"Biba Cotton T-Shirt Lite. Soft combed cotton t shirt with a round neck and colourfast print. Skin friendly dye, free from harsh azo chemicals. A staple piece that works from office desk to evening out.",tshirt cotton casual clothing comfortable biba cotton t-shirt
PRD542,Noise Bluetooth Speaker Lite,Electronics,Noise,1190.0,4.5,"Noise Bluetooth Speaker Lite. Portable bluetooth speaker with 23 hour playback, deep bass and IPX6 splash resistance. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Environment noise cancellation makes voice calls clear on busy streets.",speaker bluetooth wireless audio bass portable noise bluetooth speaker
PRD543,Woodland Leather Belt Max,Fashion,Woodland,511.0,3.8,Woodland Leather Belt Max. Genuine leather belt with a brushed metal buckle and reversible strap. Machine washable fabric that holds colour after repeated washes. Breathable weave keeps you cool through humid afternoons.,belt leather accessory formal woodland leather belt
PRD544,Butterfly Non-Stick Tawa Max,Home & Kitchen,Butterfly,1694.0,4.7,"Butterfly Non-Stick Tawa Max. Non stick tawa with a heat resistant handle, perfect for rotis and dosas. Backed by a replacement guarantee against manufacturing defects. Food grade stainless steel with no plastic in contact with food.",tawa kitchen cooking nonstick pan butterfly non-stick tawa
PRD545,Sony Smart Watch Max,Electronics,Sony,1990.0,4.4,"Sony Smart Watch Max. Smart watch with a 7 day battery, SpO2 tracking, heart rate monitor and call support. Comes with a one year manufacturer warranty and free doorstep service. Environment noise cancellation makes voice calls clear on busy streets.",watch smartwatch fitness tracker battery sony smart watch
PRD546,Cosco Dumbbell Set Lite,Sports,Cosco,1784.0,3.3,Cosco Dumbbell Set Lite. PVC coated dumbbell set of 3kg pairs with a knurled grip. Durable materials that survive a full season of use. Built for daily training as well as weekend matches.,dumbbell fitness gym weights exercise cosco dumbbell set
PRD547,JBL Bluetooth Mouse Lite,Electronics,JBL,812.0,3.8,JBL Bluetooth Mouse Lite. Silent click wireless mouse with adjustable DPI and 12 month battery life. Comes with a one year manufacturer warranty and free doorstep service. Tuned for punchy bass with a clear mid range for podcasts and calls.,mouse wireless bluetooth computer silent jbl bluetooth mouse
PRD548,Boult Bluetooth Speaker 2.0,Electronics,Boult,2691.0,4.7,"Boult Bluetooth Speaker 2.0. Portable bluetooth speaker with 8 hour playback, deep bass and IPX6 splash resistance. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Comes with a one year manufacturer warranty and free doorstep service.",speaker bluetooth wireless audio bass portable boult bluetooth speaker
PRD549,Biba Leather Belt Pro M650,Fashion,Biba,767.0,3.8,Biba Leather Belt Pro M650. Genuine leather belt with a brushed metal buckle and reversible strap. Available in a regular fit that suits most Indian body types. A staple piece that works from office desk to evening out.,belt leather accessory formal biba leather belt
PRD550,Biba Formal Shirt Lite,Fashion,Biba,2786.0,3.7,Biba Formal Shirt Lite. Wrinkle resistant formal shirt in a slim fit with a spread collar. Machine washable fabric that holds colour after repeated washes. Pairs easily with both formal trousers and weekend denim.,shirt formal office clothing slim biba formal shirt
PRD551,Nivea Moisturising Cream Max,Beauty,Nivea,535.0,3.8,"Nivea Moisturising Cream Max. Lightweight moisturising cream with vitamin E for 33 hour hydration. A little goes a long way, so one pack lasts for months. Dermatologically tested and suitable for sensitive skin.",cream moisturiser skincare beauty hydration nivea moisturising cream
PRD552,Nivea Kajal Pencil Pro,Beauty,Nivea,154.0,3.4,"Nivea Kajal Pencil Pro. Smudge proof kajal pencil with an intense matte black finish that lasts all day. Free from parabens, sulphates and mineral oil. Dermatologically tested and suitable for sensitive skin.",kajal makeup eyes beauty smudgeproof nivea kajal pencil
PRD553,Rupa Children's Storybook Plus,Books,Rupa,163.0,3.5,"Rupa Children's Storybook Plus. An illustrated children's storybook with 19 short bedtime stories. Printed on quality paper with a durable perfect bound spine. Written in clear, accessible language for the general reader.",book children stories illustrated reading rupa children's storybook
